Video ID,Video Title,Comment ID,Author,Published Time,Likes,Comment Text
2ltKrtp5Tmo,COMP POSTSCORER GETS COCKY AND IT BACKFIRES! BEST POSTSCORER IN NBA 2K21!,Ugze0aU0Rcgp9FRDA3l4AaABAg,@kosei5526,4 years ago,3,🔥
2ltKrtp5Tmo,COMP POSTSCORER GETS COCKY AND IT BACKFIRES! BEST POSTSCORER IN NBA 2K21!,UgxUlSwvMuyhVi9Xhgt4AaABAg,@rakimmorrison479,4 years ago,2,🔥🔥
2ltKrtp5Tmo,COMP POSTSCORER GETS COCKY AND IT BACKFIRES! BEST POSTSCORER IN NBA 2K21!,Ugy7jHyrFlHZ-fqhC8F4AaABAg,@hoodiekad4760,4 years ago,2,Noti
2ltKrtp5Tmo,COMP POSTSCORER GETS COCKY AND IT BACKFIRES! BEST POSTSCORER IN NBA 2K21!,Ugzn02TF_8h9Nag7Hg54AaABAg,@KingCeintay,4 years ago,3,Dis nigga actually a goat with his new build we wanna see u winning
2ltKrtp5Tmo,COMP POSTSCORER GETS COCKY AND IT BACKFIRES! BEST POSTSCORER IN NBA 2K21!,UgweiRDhLDGw2ai6Zi94AaABAg,@HipHopStories999,3 years ago,2,2022
2ltKrtp5Tmo,COMP POSTSCORER GETS COCKY AND IT BACKFIRES! BEST POSTSCORER IN NBA 2K21!,UgxxDCIkqwvOjDBX7QV4AaABAg,@d4ndyr63,2 years ago,3,this guy 💀
2ltKrtp5Tmo,COMP POSTSCORER GETS COCKY AND IT BACKFIRES! BEST POSTSCORER IN NBA 2K21!,Ugxci0GZCcPK7loENDF4AaABAg,@robi_mne,1 year ago,1,W
2ltKrtp5Tmo,COMP POSTSCORER GETS COCKY AND IT BACKFIRES! BEST POSTSCORER IN NBA 2K21!,UgwrcjXopa1t6pkrQ2l4AaABAg,@floydvx8455,4 years ago,1,Gsss
2ltKrtp5Tmo,COMP POSTSCORER GETS COCKY AND IT BACKFIRES! BEST POSTSCORER IN NBA 2K21!,Ugw9fcR_q1xIxt-JePN4AaABAg,@ryansnags3507,4 years ago,1,Yo
2ltKrtp5Tmo,COMP POSTSCORER GETS COCKY AND IT BACKFIRES! BEST POSTSCORER IN NBA 2K21!,Ugz5hWA11zPmLUVeTm54AaABAg,@RezGoru,8 months ago,2,Can I please get a free custom build pc🥹day of asking 261
2ltKrtp5Tmo,COMP POSTSCORER GETS COCKY AND IT BACKFIRES! BEST POSTSCORER IN NBA 2K21!,Ugx1YtrXEiMkT7VhhBZ4AaABAg,@kosei5526,4 years ago,2,🔥
2ltKrtp5Tmo,COMP POSTSCORER GETS COCKY AND IT BACKFIRES! BEST POSTSCORER IN NBA 2K21!,Ugzn02TF_8h9Nag7Hg54AaABAg.9ELRSwjw23Y9iTp6GAk4eg,@bukettenleaks764,2 years ago,1,W
zhWNYbmmrXk,2k NEED TO FIX INTERIOR DEFENSE IN NBA 2K21! POSTSCORERS ARE ABUSING THIS CHEESE IN NBA 2K21!,UgyCNXJQRiZNWzIr7kN4AaABAg,@cvo7617,4 years ago,13,Great vid but your the only guy that us a post scorer that complains about them lol
zhWNYbmmrXk,2k NEED TO FIX INTERIOR DEFENSE IN NBA 2K21! POSTSCORERS ARE ABUSING THIS CHEESE IN NBA 2K21!,UgyDO9n1AfPq73UO4zh4AaABAg,@UNKNOWN.15US,1 year ago,3,And this Ishow speed is at least view
zhWNYbmmrXk,2k NEED TO FIX INTERIOR DEFENSE IN NBA 2K21! POSTSCORERS ARE ABUSING THIS CHEESE IN NBA 2K21!,Ugzdtj-i8If9jiHpoGB4AaABAg,@CR7BORZ,1 month ago,3,"Who went to see least views speed video

👇"
zhWNYbmmrXk,2k NEED TO FIX INTERIOR DEFENSE IN NBA 2K21! POSTSCORERS ARE ABUSING THIS CHEESE IN NBA 2K21!,UgxzgHq31avh3DDasc14AaABAg,@IMJAYBUTOFFICIAL,1 year ago,2,Oldest footage
zhWNYbmmrXk,2k NEED TO FIX INTERIOR DEFENSE IN NBA 2K21! POSTSCORERS ARE ABUSING THIS CHEESE IN NBA 2K21!,UgzuYTeajZ1xamI_p6h4AaABAg,@Miracle_mulberry,2 months ago,1,ISHOWSPEED🗣️🗣️🔥🔥🔥🔥🗣️🔥🔥
zhWNYbmmrXk,2k NEED TO FIX INTERIOR DEFENSE IN NBA 2K21! POSTSCORERS ARE ABUSING THIS CHEESE IN NBA 2K21!,Ugy_7uVNizVdCpKtPKh4AaABAg,@xovxmp1195,4 years ago,6,But your a post scorer....
zhWNYbmmrXk,2k NEED TO FIX INTERIOR DEFENSE IN NBA 2K21! POSTSCORERS ARE ABUSING THIS CHEESE IN NBA 2K21!,UgwGoRtukH_5Dt4Nd9Z4AaABAg,@tymzzzagg,1 year ago,2,Least popular vid nice
zhWNYbmmrXk,2k NEED TO FIX INTERIOR DEFENSE IN NBA 2K21! POSTSCORERS ARE ABUSING THIS CHEESE IN NBA 2K21!,UgzmHDz5VD4qcOToFcR4AaABAg,@maximilianohernandez3996,8 months ago,1,The definition of constancy and passion🔥
zhWNYbmmrXk,2k NEED TO FIX INTERIOR DEFENSE IN NBA 2K21! POSTSCORERS ARE ABUSING THIS CHEESE IN NBA 2K21!,UgzKBlnPg_ZKbmTWyHB4AaABAg,@Mariiii.4x,4 years ago,4,I’m 290 pounds with post move lockdown gold and be gettin pushed out the paint and they just be dunking and you know that blow by animation with post take other bigs can always get it on me but I never can get it on them
zhWNYbmmrXk,2k NEED TO FIX INTERIOR DEFENSE IN NBA 2K21! POSTSCORERS ARE ABUSING THIS CHEESE IN NBA 2K21!,Ugx7OYUDuH87hj4HIdx4AaABAg,@whogotche,4 years ago,7,bruh lmao u a post scorer too😭😭😭 u both got no skill💀
zhWNYbmmrXk,2k NEED TO FIX INTERIOR DEFENSE IN NBA 2K21! POSTSCORERS ARE ABUSING THIS CHEESE IN NBA 2K21!,UgyuGuxuJu4pF9jgd854AaABAg,@nfdragon9862,4 years ago,2,I got notis late
zhWNYbmmrXk,2k NEED TO FIX INTERIOR DEFENSE IN NBA 2K21! POSTSCORERS ARE ABUSING THIS CHEESE IN NBA 2K21!,UgxfeZsyYxegZ3Vieot4AaABAg,@teamflinex7442,4 years ago,3,What you play on
zhWNYbmmrXk,2k NEED TO FIX INTERIOR DEFENSE IN NBA 2K21! POSTSCORERS ARE ABUSING THIS CHEESE IN NBA 2K21!,UgwYZNtxWp7LsAMqnf14AaABAg,@karimvirus2010,9 months ago,2,Wsp Speed Can U visit Egypt Quick 😊 Thx Bro
zhWNYbmmrXk,2k NEED TO FIX INTERIOR DEFENSE IN NBA 2K21! POSTSCORERS ARE ABUSING THIS CHEESE IN NBA 2K21!,Ugy34dmYoyt2fbYNhk14AaABAg,@f.4edit,9 days ago,1,wth is speed's sound like. 😂😂. here
zhWNYbmmrXk,2k NEED TO FIX INTERIOR DEFENSE IN NBA 2K21! POSTSCORERS ARE ABUSING THIS CHEESE IN NBA 2K21!,UgxFQW_zyoEuPyHa48B4AaABAg,@groovymuffin515,5 months ago (edited),1,Ishowspeeds least veiwed video
zhWNYbmmrXk,2k NEED TO FIX INTERIOR DEFENSE IN NBA 2K21! POSTSCORERS ARE ABUSING THIS CHEESE IN NBA 2K21!,Ugyws-Q5ck1oZabxSt94AaABAg,@louisbossudacubarosu,5 months ago,1,fun fact this is speeds least viewed video
zhWNYbmmrXk,2k NEED TO FIX INTERIOR DEFENSE IN NBA 2K21! POSTSCORERS ARE ABUSING THIS CHEESE IN NBA 2K21!,UgypRi9C3x9J2FubVWt4AaABAg,@Tlim-tlimonor,10 months ago,2,Как такое видио набрало 83 лайка?😂
zhWNYbmmrXk,2k NEED TO FIX INTERIOR DEFENSE IN NBA 2K21! POSTSCORERS ARE ABUSING THIS CHEESE IN NBA 2K21!,UgzXo1sjKflPhkRUuet4AaABAg,@Malz808,4 years ago,1,3:15 lmfao
zhWNYbmmrXk,2k NEED TO FIX INTERIOR DEFENSE IN NBA 2K21! POSTSCORERS ARE ABUSING THIS CHEESE IN NBA 2K21!,UgzakPqjzgFVonLTqZR4AaABAg,@kuroshimasucircle,5 months ago,1,so this is speed least viewed video
zhWNYbmmrXk,2k NEED TO FIX INTERIOR DEFENSE IN NBA 2K21! POSTSCORERS ARE ABUSING THIS CHEESE IN NBA 2K21!,UgzqWG9sP4Ubxdy2pdh4AaABAg,@Haytham718,4 years ago,2,Should I make one
XkGB1A9fT3g,ZULIEE EXSPOSED FOR USING MODDED CONTROLLER! BEST POSTSCORER GOES AGAINST HACKER ZULLIE IN NBA 2K21!,UgybmJo-NhvECnhZF5h4AaABAg,@IShowSpeed,4 years ago,24,bro cheating or he just greening crazy wtf🤏🏽😤
XkGB1A9fT3g,ZULIEE EXSPOSED FOR USING MODDED CONTROLLER! BEST POSTSCORER GOES AGAINST HACKER ZULLIE IN NBA 2K21!,UgzGb5gucPBu8oI5mrN4AaABAg,@Jaygaming100.,4 years ago,3,1:46 Aye bro no contest right there 😂😂
XkGB1A9fT3g,ZULIEE EXSPOSED FOR USING MODDED CONTROLLER! BEST POSTSCORER GOES AGAINST HACKER ZULLIE IN NBA 2K21!,UgxRryLrmDzAFziwvEh4AaABAg,@ayerodd662,4 years ago,14,Imagine calling him a hacker lol
XkGB1A9fT3g,ZULIEE EXSPOSED FOR USING MODDED CONTROLLER! BEST POSTSCORER GOES AGAINST HACKER ZULLIE IN NBA 2K21!,Ugzc4m6BGcf1so5Ngo14AaABAg,@-Caden-,4 years ago,10,LMAO he ain’t a hacker
XkGB1A9fT3g,ZULIEE EXSPOSED FOR USING MODDED CONTROLLER! BEST POSTSCORER GOES AGAINST HACKER ZULLIE IN NBA 2K21!,UgxFC_ZhLh2WoRNYlK94AaABAg,@taye9205,4 years ago,2,Noti gang 💪🏿🖤💯
XkGB1A9fT3g,ZULIEE EXSPOSED FOR USING MODDED CONTROLLER! BEST POSTSCORER GOES AGAINST HACKER ZULLIE IN NBA 2K21!,UgyZmy7kKlZ8yWNtmGR4AaABAg,@zaki69-_-,2 years ago,1,I can't believe you waited so long and reached your dream. You are amazing. Keep going
XkGB1A9fT3g,ZULIEE EXSPOSED FOR USING MODDED CONTROLLER! BEST POSTSCORER GOES AGAINST HACKER ZULLIE IN NBA 2K21!,UgwP-1WnHeoMVzCl2Yp4AaABAg,@stoRAGE69420,2 years ago,2,sPEEDS IS W
XkGB1A9fT3g,ZULIEE EXSPOSED FOR USING MODDED CONTROLLER! BEST POSTSCORER GOES AGAINST HACKER ZULLIE IN NBA 2K21!,Ugxwby1oA2755tIAUKd4AaABAg,@stillswervin5518,4 years ago,7,"People that thinks he has a modded controller
👇🏽"
XkGB1A9fT3g,ZULIEE EXSPOSED FOR USING MODDED CONTROLLER! BEST POSTSCORER GOES AGAINST HACKER ZULLIE IN NBA 2K21!,UgxEJPPjFY8EWiRSFBx4AaABAg,@lanadapter,4 years ago,9,U got to use aiming for the mod
XkGB1A9fT3g,ZULIEE EXSPOSED FOR USING MODDED CONTROLLER! BEST POSTSCORER GOES AGAINST HACKER ZULLIE IN NBA 2K21!,UgziwVgeXLEl8WTvvnd4AaABAg,@onlydior688,4 years ago,2,Lmao nigga said modded controller you must not know who Zuliee is nigga was the best shooter these past 3 years 😭
XkGB1A9fT3g,ZULIEE EXSPOSED FOR USING MODDED CONTROLLER! BEST POSTSCORER GOES AGAINST HACKER ZULLIE IN NBA 2K21!,Ugy4G5ta7m9YuJVdBet4AaABAg,@combosondeck,4 years ago,2,noti gang
XkGB1A9fT3g,ZULIEE EXSPOSED FOR USING MODDED CONTROLLER! BEST POSTSCORER GOES AGAINST HACKER ZULLIE IN NBA 2K21!,Ugyh5lib0nyvtwExiNB4AaABAg,@BugattiEra,4 years ago,1,"1:21. No thats ur fault. He's wide the fuck wide open, would  you like me to ship you my glasses. I won't charge🤣🤣🤣🤣"
XkGB1A9fT3g,ZULIEE EXSPOSED FOR USING MODDED CONTROLLER! BEST POSTSCORER GOES AGAINST HACKER ZULLIE IN NBA 2K21!,Ugz9ZvMy72ZJkDgrmNV4AaABAg,@wmos2501,3 years ago,2,Famous asf now
XkGB1A9fT3g,ZULIEE EXSPOSED FOR USING MODDED CONTROLLER! BEST POSTSCORER GOES AGAINST HACKER ZULLIE IN NBA 2K21!,UgxjE8v0ctE34foh0KR4AaABAg,@kosei5526,4 years ago,2,First!🔥🔥💪🏾
XkGB1A9fT3g,ZULIEE EXSPOSED FOR USING MODDED CONTROLLER! BEST POSTSCORER GOES AGAINST HACKER ZULLIE IN NBA 2K21!,UgxkRC1FQ-8Bhim4Zzx4AaABAg,@mryochikan,1 year ago,1,is it me or is his voice deeper than now?
XkGB1A9fT3g,ZULIEE EXSPOSED FOR USING MODDED CONTROLLER! BEST POSTSCORER GOES AGAINST HACKER ZULLIE IN NBA 2K21!,UgzMkj9RmnWynY0SyIZ4AaABAg,@PAYDAY_WOLFF,4 months ago,1,Good communication
XkGB1A9fT3g,ZULIEE EXSPOSED FOR USING MODDED CONTROLLER! BEST POSTSCORER GOES AGAINST HACKER ZULLIE IN NBA 2K21!,UgzPBy6bl4HRg9TrE3J4AaABAg,@Keemfal,4 years ago,1,Niqqa actually put modded controller Lmao
XkGB1A9fT3g,ZULIEE EXSPOSED FOR USING MODDED CONTROLLER! BEST POSTSCORER GOES AGAINST HACKER ZULLIE IN NBA 2K21!,UgxVjoiMoEE3P-K8cPd4AaABAg,@jamesbellew2190,4 years ago,3,Dude you cry more than my baby brother does bruh sad
XkGB1A9fT3g,ZULIEE EXSPOSED FOR USING MODDED CONTROLLER! BEST POSTSCORER GOES AGAINST HACKER ZULLIE IN NBA 2K21!,UgzYGmQler2Lh9RDWYh4AaABAg,@stillswervin5518,4 years ago,3,He got the green bean
XkGB1A9fT3g,ZULIEE EXSPOSED FOR USING MODDED CONTROLLER! BEST POSTSCORER GOES AGAINST HACKER ZULLIE IN NBA 2K21!,UgykjEQTrWN_3AI7w_h4AaABAg,@Fahcuue,4 years ago,2,😂
fGusFovxeAU,AVERAGE POSTSCORER VS COMP POSTSCORER IN COMP STAGE 1v1! THE BEST POSTSCORER IN NBA 2K21!,UgwhLo8igls62JgJXkh4AaABAg,@SrPlatano177,1 year ago,5,Nacio una leyenda😮
fGusFovxeAU,AVERAGE POSTSCORER VS COMP POSTSCORER IN COMP STAGE 1v1! THE BEST POSTSCORER IN NBA 2K21!,Ugwaeb-gl34hFrCSNE54AaABAg,@RandomRobloxKing,1 year ago,6,Least viewed video
fGusFovxeAU,AVERAGE POSTSCORER VS COMP POSTSCORER IN COMP STAGE 1v1! THE BEST POSTSCORER IN NBA 2K21!,UgzpAoDIbY1FyJjfMh94AaABAg,@kosei5526,4 years ago (edited),4,Did you restart the stream when u lagged out?
fGusFovxeAU,AVERAGE POSTSCORER VS COMP POSTSCORER IN COMP STAGE 1v1! THE BEST POSTSCORER IN NBA 2K21!,Ugzytvb2DtUNoYtpVtp4AaABAg,@omarrimcclean9884,4 years ago,3,Every time u get on yo other post scorer then u lose to pure blue all the time
fGusFovxeAU,AVERAGE POSTSCORER VS COMP POSTSCORER IN COMP STAGE 1v1! THE BEST POSTSCORER IN NBA 2K21!,Ugwdd6alCCXA70gs_6R4AaABAg,@omarrimcclean9884,4 years ago,2,Why u ain’t restart stream
fGusFovxeAU,AVERAGE POSTSCORER VS COMP POSTSCORER IN COMP STAGE 1v1! THE BEST POSTSCORER IN NBA 2K21!,Ugzixvbuik1kwY9UbOp4AaABAg,@Dallas572,4 years ago,4,#1 raging post scorer
fGusFovxeAU,AVERAGE POSTSCORER VS COMP POSTSCORER IN COMP STAGE 1v1! THE BEST POSTSCORER IN NBA 2K21!,UgzBVHBv5m14Rm3z2AF4AaABAg,@ichooseblood2663,1 year ago,2,Nice
fGusFovxeAU,AVERAGE POSTSCORER VS COMP POSTSCORER IN COMP STAGE 1v1! THE BEST POSTSCORER IN NBA 2K21!,Ugzic_QhEDL4Zl3uq_d4AaABAg,@vlxmario8758,4 years ago,3,There's no way people actually have fun doing this
fGusFovxeAU,AVERAGE POSTSCORER VS COMP POSTSCORER IN COMP STAGE 1v1! THE BEST POSTSCORER IN NBA 2K21!,UgyITgrOv2YfXA6S6I54AaABAg,@YoupingKlein,4 years ago,3,What’s your win%
fGusFovxeAU,AVERAGE POSTSCORER VS COMP POSTSCORER IN COMP STAGE 1v1! THE BEST POSTSCORER IN NBA 2K21!,UgzhsKoCuK2kz8IzJBR4AaABAg,@stickshiftman8433,9 months ago,2,I came to the popular
fGusFovxeAU,AVERAGE POSTSCORER VS COMP POSTSCORER IN COMP STAGE 1v1! THE BEST POSTSCORER IN NBA 2K21!,Ugxdk2jUPvcmQy831Zd4AaABAg,@dddinerokid,4 years ago,2,Yurrrrr
fGusFovxeAU,AVERAGE POSTSCORER VS COMP POSTSCORER IN COMP STAGE 1v1! THE BEST POSTSCORER IN NBA 2K21!,UgwbPMwNuLo6YrG1lQF4AaABAg,@MyDeadOblivionAx,1 year ago,1,Speed
fGusFovxeAU,AVERAGE POSTSCORER VS COMP POSTSCORER IN COMP STAGE 1v1! THE BEST POSTSCORER IN NBA 2K21!,Ugza1QWSYL7JXNfkQH94AaABAg,@cringecity,10 months ago,1,Lol
fGusFovxeAU,AVERAGE POSTSCORER VS COMP POSTSCORER IN COMP STAGE 1v1! THE BEST POSTSCORER IN NBA 2K21!,Ugzy8DNr5zleGOGsBVt4AaABAg,@동박이a,1 year ago,1,❤❤❤❤
fGusFovxeAU,AVERAGE POSTSCORER VS COMP POSTSCORER IN COMP STAGE 1v1! THE BEST POSTSCORER IN NBA 2K21!,Ugy_PvHyicR6Ufrrli54AaABAg,@valimity,2 years ago,2,this is bros lowest viewed vid
fGusFovxeAU,AVERAGE POSTSCORER VS COMP POSTSCORER IN COMP STAGE 1v1! THE BEST POSTSCORER IN NBA 2K21!,UgwyzirGm54PfRf2Y4V4AaABAg,@1james,4 months ago,1,Least popular speed video 2025
fGusFovxeAU,AVERAGE POSTSCORER VS COMP POSTSCORER IN COMP STAGE 1v1! THE BEST POSTSCORER IN NBA 2K21!,UgyFz16PG7Xq1TTIPkl4AaABAg,@EJ________123-y2f,2 years ago,1,hi speed i am from 2023 😆😆😆
fGusFovxeAU,AVERAGE POSTSCORER VS COMP POSTSCORER IN COMP STAGE 1v1! THE BEST POSTSCORER IN NBA 2K21!,UgwQN9w-H87QtFgkxd14AaABAg,@groovymuffin515,7 months ago,1,found speeds video with the lowest views
fGusFovxeAU,AVERAGE POSTSCORER VS COMP POSTSCORER IN COMP STAGE 1v1! THE BEST POSTSCORER IN NBA 2K21!,UgxET2OtchdQKJHwJUJ4AaABAg,@kari2solid,4 years ago,2,Weiger guiseppe
fGusFovxeAU,AVERAGE POSTSCORER VS COMP POSTSCORER IN COMP STAGE 1v1! THE BEST POSTSCORER IN NBA 2K21!,UgwgaMsvmWv0NDQ63md4AaABAg,@AresIndeed,1 year ago,2,I understand everyone that came to least populer video to comment
xvpI5emM6bg,MO BUCKETS EXSPOSED! BEST POSTSCORER DROPPS OFF THE BEST OLD HEAD IN NBA 2K21!,Ugxd_gHi69v34WgYUdd4AaABAg,@fluid4315,4 years ago,7,Next is flight bro that video would be funny asf he would get so mad bro u have to try and get that done but this video was fire keep up the grind Ishowspeed #1 post scorer
xvpI5emM6bg,MO BUCKETS EXSPOSED! BEST POSTSCORER DROPPS OFF THE BEST OLD HEAD IN NBA 2K21!,UgxBeqJmDHqXqXGLPNB4AaABAg,@paidmunyun,4 years ago,4,mo ain’t have no words at the end 🤣
xvpI5emM6bg,MO BUCKETS EXSPOSED! BEST POSTSCORER DROPPS OFF THE BEST OLD HEAD IN NBA 2K21!,Ugyw57H_0-_HEYGP22t4AaABAg,@noluvpxi-_-6526,4 years ago,5,All them dudes saying you can't beat tyceno post hooking do the same thing.speed do your thing good stuff
xvpI5emM6bg,MO BUCKETS EXSPOSED! BEST POSTSCORER DROPPS OFF THE BEST OLD HEAD IN NBA 2K21!,UgyGuElf1gG1NNp8PRJ4AaABAg,@Keemfal,4 years ago,6,Imagine saying exposed and do only 1 move
xvpI5emM6bg,MO BUCKETS EXSPOSED! BEST POSTSCORER DROPPS OFF THE BEST OLD HEAD IN NBA 2K21!,UgyDY2AyIqEqyMv3uo94AaABAg,@Hollowsss,4 years ago,2,LMAO I was in his stream and I saw your name I knew it was over
xvpI5emM6bg,MO BUCKETS EXSPOSED! BEST POSTSCORER DROPPS OFF THE BEST OLD HEAD IN NBA 2K21!,Ugwu-ZNgb8_W3rv_oYh4AaABAg,@nickbechillin4647,4 years ago,1,Yessir speed 🤟🏾!
xvpI5emM6bg,MO BUCKETS EXSPOSED! BEST POSTSCORER DROPPS OFF THE BEST OLD HEAD IN NBA 2K21!,UgxftE-I-mAKBTH8tbR4AaABAg,@KYISDOPE,4 years ago,1,6k otw
xvpI5emM6bg,MO BUCKETS EXSPOSED! BEST POSTSCORER DROPPS OFF THE BEST OLD HEAD IN NBA 2K21!,UgxAHzixbdXsj0E55IN4AaABAg,@alawihabibgalbii,2 years ago,4,Am i the only comment in 2022???
xvpI5emM6bg,MO BUCKETS EXSPOSED! BEST POSTSCORER DROPPS OFF THE BEST OLD HEAD IN NBA 2K21!,UgyNXV_ZfUwuOC8Sx3F4AaABAg,@Bennyslz,1 year ago,1,@2023
xvpI5emM6bg,MO BUCKETS EXSPOSED! BEST POSTSCORER DROPPS OFF THE BEST OLD HEAD IN NBA 2K21!,UgwzRHiKZI81Vy0btRt4AaABAg,@perfectgematriadecodesabc4259,4 years ago,1,"he playing with a 6'8"" center and complaining about not guarding a post"
xvpI5emM6bg,MO BUCKETS EXSPOSED! BEST POSTSCORER DROPPS OFF THE BEST OLD HEAD IN NBA 2K21!,UgwTDGg4oKZ-rNx-bL14AaABAg,@floress48,4 years ago,2,🐐🐐🐐✅Noti gang 😈
xvpI5emM6bg,MO BUCKETS EXSPOSED! BEST POSTSCORER DROPPS OFF THE BEST OLD HEAD IN NBA 2K21!,UgwuLugqZpOxgELiWyp4AaABAg,@cooljtoosaucy,3 years ago,1,God Loves You Remember That ✝️❤️🙏🏾
xvpI5emM6bg,MO BUCKETS EXSPOSED! BEST POSTSCORER DROPPS OFF THE BEST OLD HEAD IN NBA 2K21!,UgwA3Gli78i5tOjz_V14AaABAg,@HoodieJah,4 years ago,1,wasgood gang
xvpI5emM6bg,MO BUCKETS EXSPOSED! BEST POSTSCORER DROPPS OFF THE BEST OLD HEAD IN NBA 2K21!,Ugy8EgKW5vKx2VqvbPZ4AaABAg,@andriwilliams4872,4 years ago,1,U bragging bout being a 7’3 pure blue droppin off a old head but u be crying in yo streams when u loose
xvpI5emM6bg,MO BUCKETS EXSPOSED! BEST POSTSCORER DROPPS OFF THE BEST OLD HEAD IN NBA 2K21!,UgyFc_7s40dTtW5A3954AaABAg,@goatedtrebtw,3 years ago,1,Really a goat at post hooks
xvpI5emM6bg,MO BUCKETS EXSPOSED! BEST POSTSCORER DROPPS OFF THE BEST OLD HEAD IN NBA 2K21!,Ugz7l4FGaK20dV3G2p14AaABAg,@JDGProductionsYT,4 years ago,2,Big drop off🔥
xvpI5emM6bg,MO BUCKETS EXSPOSED! BEST POSTSCORER DROPPS OFF THE BEST OLD HEAD IN NBA 2K21!,UgxkOEbiyEsUjMFwl3h4AaABAg,@tharasmoore1979,4 years ago,1,Noti gang 😈
xvpI5emM6bg,MO BUCKETS EXSPOSED! BEST POSTSCORER DROPPS OFF THE BEST OLD HEAD IN NBA 2K21!,UgzTNWT8jIgW8RSkfjl4AaABAg,@0mari-_,4 years ago,1,Can u stop saying u the best post scorer I beat u when I was an 80😂
xvpI5emM6bg,MO BUCKETS EXSPOSED! BEST POSTSCORER DROPPS OFF THE BEST OLD HEAD IN NBA 2K21!,UgxJMG2g6lL0yygh4Dx4AaABAg,@vlonebekillinnyc5864,4 years ago,1,Forgot posthooking 🤔😂
xvpI5emM6bg,MO BUCKETS EXSPOSED! BEST POSTSCORER DROPPS OFF THE BEST OLD HEAD IN NBA 2K21!,Ugye4VLemYlkbe43ZBR4AaABAg,@browardmadejordan7731,4 years ago,1,🔥🔥
boQtDcqY0_c,THE TENDENCY GLITCH IN NBA 2K21! BEST POSTSCORER GOES AGAINT A CHEATER IN NBA 2K21!,Ugy1RTuI44tQcJce3G54AaABAg,@blue_smoke6342,4 years ago,29,U deserve that for post hooking witch also takes no skill
boQtDcqY0_c,THE TENDENCY GLITCH IN NBA 2K21! BEST POSTSCORER GOES AGAINT A CHEATER IN NBA 2K21!,UgzLPz-4GLRSEyZ9pcd4AaABAg,@siahhk2097,4 years ago,43,U a post scorer
boQtDcqY0_c,THE TENDENCY GLITCH IN NBA 2K21! BEST POSTSCORER GOES AGAINT A CHEATER IN NBA 2K21!,UgxTLvFtUtG9wLa38zh4AaABAg,@MoneyTeamCam,4 years ago,44,Your posting people and talking about skills lmao
boQtDcqY0_c,THE TENDENCY GLITCH IN NBA 2K21! BEST POSTSCORER GOES AGAINT A CHEATER IN NBA 2K21!,UgwZay5ii9XZagQ-LWd4AaABAg,@chowderr300,4 years ago,16,you just got ass defense 😂
boQtDcqY0_c,THE TENDENCY GLITCH IN NBA 2K21! BEST POSTSCORER GOES AGAINT A CHEATER IN NBA 2K21!,Ugyu301JStb-kd4QY6V4AaABAg,@dumpsfromwoo,4 years ago,4,Congrats for hitting 5k
boQtDcqY0_c,THE TENDENCY GLITCH IN NBA 2K21! BEST POSTSCORER GOES AGAINT A CHEATER IN NBA 2K21!,Ugxhk2N0tJnit9TwsG94AaABAg,@Shannlon23k,4 years ago,2,Big 5k✅
boQtDcqY0_c,THE TENDENCY GLITCH IN NBA 2K21! BEST POSTSCORER GOES AGAINT A CHEATER IN NBA 2K21!,Ugz0AlPPpPRnFPdJrfJ4AaABAg,@airx4255,4 years ago,5,mf sayin others don’t take skill yet he a post scorer
boQtDcqY0_c,THE TENDENCY GLITCH IN NBA 2K21! BEST POSTSCORER GOES AGAINT A CHEATER IN NBA 2K21!,Ugxus-HzJCFs3GgTQNB4AaABAg,@noahj.8,4 years ago,6,What y’all both do takes no skill
boQtDcqY0_c,THE TENDENCY GLITCH IN NBA 2K21! BEST POSTSCORER GOES AGAINT A CHEATER IN NBA 2K21!,Ugy0P3axvL1JZfu6pGR4AaABAg,@TazFrmNC,4 years ago,3,I mean now u see how defending against something U can't defend like post hooking🤙🏽
boQtDcqY0_c,THE TENDENCY GLITCH IN NBA 2K21! BEST POSTSCORER GOES AGAINT A CHEATER IN NBA 2K21!,Ugz6qg3iEWMj5hCBnph4AaABAg,@SeedOilFitnessOfficial,4 years ago,4,I hate getting sucked into a Contact Dunk like 10-15 Feet away from the basket wtf. Slashers get bailed by animations like Baselines and Far Away Contacts
boQtDcqY0_c,THE TENDENCY GLITCH IN NBA 2K21! BEST POSTSCORER GOES AGAINT A CHEATER IN NBA 2K21!,UgzLzyN_1I4QNEB8ZFB4AaABAg,@PokerSimmo,4 years ago,2,Use clamps you stop him outside the paint
boQtDcqY0_c,THE TENDENCY GLITCH IN NBA 2K21! BEST POSTSCORER GOES AGAINT A CHEATER IN NBA 2K21!,UgwTUTMg2aDderlZRbZ4AaABAg,@Zaycy,4 years ago,2,"when you said one time you miss post hooks, mike wang said timing it when you are aiming is more important"
boQtDcqY0_c,THE TENDENCY GLITCH IN NBA 2K21! BEST POSTSCORER GOES AGAINT A CHEATER IN NBA 2K21!,UgwgKc9Hmq_fgfw47Xt4AaABAg,@Mariiii.4x,4 years ago (edited),4,What are those shoes you got on how do I make them
